Kod;Kommun;Skolenhetsnamn;Grund-skola;Förskole-klass;Fritids-hem
2084;Avesta;By skola;Ja;Ja;Ja
2084;Avesta;Domarhagsskolan;Ja;;
2084;Avesta;Fors skola;Ja;Ja;Ja
2084;Avesta;Grytnäs friskola;Ja;Ja;Ja
2084;Avesta;Johan Olovsskolan;Ja;Ja;Ja
2084;Avesta;Karlbo skola;Ja;Ja;Ja
2084;Avesta;Karlfeldtgymnasiet;;;
2084;Avesta;Krylbo skola;Ja;Ja;Ja
2084;Avesta;Markusskolan;Ja;Ja;Ja
2084;Avesta;Nordanö skola;Ja;Ja;Ja
2084;Avesta;Skogsbo skola;Ja;Ja;Ja
2084;Avesta;Särskola 1-6;;;
2084;Avesta;Särskola 7-9;;;
2084;Avesta;Vuxenlärande;;;
2084;Avesta;Vuxenlärande SFI;;;
2084;Avesta;Vuxenlärande särvux;;;
2084;Avesta;Åvestadalskolan;Ja;;
2085;Ludvika;Björkås särskola;;;
2085;Ludvika;Blötbergets skola;Ja;Ja;Ja
2085;Ludvika;Fredriksbergsskolan;Ja;Ja;Ja
2085;Ludvika;Hitachigymnasiet;;;
2085;Ludvika;Håksberg;Ja;Ja;Ja
2085;Ludvika;Junibackens skola;Ja;Ja;Ja
2085;Ludvika;Knutsbo skola;Ja;Ja;Ja
2085;Ludvika;Kyrk grundsärskola;;;
2085;Ludvika;Kyrkskolan 4-6;Ja;;Ja
2085;Ludvika;Kyrkskolan 7-9;Ja;;
2085;Ludvika;Lorensbergaskolan 4-6;Ja;;
2085;Ludvika;Lorensbergaskolan 7-9;Ja;;
2085;Ludvika;Lorensbergaskolan F-3;Ja;Ja;Ja
2085;Ludvika;Lorensbergaskolan F-6;Ja;Ja;Ja
2085;Ludvika;Nyhammars skola;Ja;Ja;Ja
2085;Ludvika;Parkskolan;Ja;Ja;Ja
2085;Ludvika;Solviksskolan;Ja;Ja;Ja
2085;Ludvika;Sunnansjö skola;Ja;Ja;Ja
2085;Ludvika;Sörviks skola;Ja;Ja;Ja
2085;Ludvika;Vasaskolan;Ja;Ja;Ja
2085;Ludvika;VBU Högbergsskolan 1;;;
2085;Ludvika;VBU Högbergsskolan 2;;;
2085;Ludvika;VBU Högbergsskolan 3;;;
2085;Ludvika;VBU Högbergsskolan gymnasiesär;;;
2085;Ludvika;VBU Komvux;;;
2085;Ludvika;VBU Lärvux;;;
2085;Ludvika;VBU Malmen;;;
2085;Ludvika;VBU SFI;;;
2101;Ockelbo;Gäverängeskolan;Ja;Ja;Ja
2101;Ockelbo;Perslundaskolan;Ja;;Ja
2101;Ockelbo;Vuxenutbildningen/IM;;;
2101;Ockelbo;Åbyggeby skola;Ja;Ja;Ja
2104;Hofors;Björkhagsskolan, gymnasium;;;
2104;Hofors;Björkhagsskolan, komvux;;;
2104;Hofors;Björkhagsskolan, SFI;;;
2104;Hofors;Central Insamlingsenhet Elevhälsan;;;
2104;Hofors;Grundsärskolan;;;
2104;Hofors;Lillåskolan;Ja;Ja;Ja
2104;Hofors;Petreskolan;Ja;;
2104;Hofors;Solbergaskolan;Ja;Ja;Ja
2104;Hofors;Värnaskolan;Ja;Ja;Ja
2121;Ovanåker;Alftaskolan 7-9;Ja;;
2121;Ovanåker;Alftaskolan F-6;Ja;Ja;Ja
2121;Ovanåker;Celsiusskolan 7-9;Ja;;
2121;Ovanåker;Celsiusskolan F-6;Ja;Ja;Ja
2121;Ovanåker;Knåda skola;Ja;Ja;Ja
2121;Ovanåker;Lillboskolan;Ja;Ja;Ja
2121;Ovanåker;Rotebergs skola;Ja;Ja;Ja
2121;Ovanåker;Runemo skola;Ja;Ja;Ja
2121;Ovanåker;Viksjöfors skola;Ja;Ja;Ja
2121;Ovanåker;Voxnadalens gymnasium;;;
2121;Ovanåker;Vuxenutb. i Ovanåker, särvux;;;
2121;Ovanåker;Vuxenutbildningen i Ovanåker;;;
2121;Ovanåker;Vuxenutbildningen i Ovanåker/Svenska för invandrare;;;
2132;Nordanstig;Arthur Engbergskolan;Ja;Ja;Ja
2132;Nordanstig;Bergsjö skola;Ja;;
2132;Nordanstig;Bringstaskolan;Ja;Ja;Ja
2132;Nordanstig;Gnarps skola;Ja;Ja;Ja
2132;Nordanstig;Gymnasieutbildn. i Nordanstig RO9;;;
2132;Nordanstig;Hosiannaskolan;Ja;Ja;Ja
2132;Nordanstig;Ilsbo skola;Ja;Ja;Ja
2132;Nordanstig;Lönnbergsskolan;Ja;Ja;Ja
2132;Nordanstig;Ro integrerade särskoleelever;Ja;;
2132;Nordanstig;Stocka Friskola;Ja;Ja;Ja
2132;Nordanstig;Träningsklassen i Bergsjö;;;Ja
2132;Nordanstig;Vuxenutbildningen, SFI, särvux RO 16;;;
2161;Ljusdal;Båtbacken;Ja;Ja;Ja
2161;Ljusdal;Central Insamlingsenhet;;;
2161;Ljusdal;Freinetskolan Tallbacken;Ja;Ja;Ja
2161;Ljusdal;Friskolan Vintergatan;Ja;;
2161;Ljusdal;Färila skola;Ja;Ja;Ja
2161;Ljusdal;Grundsärskolan;;;
2161;Ljusdal;Gärdeåsskolan;Ja;Ja;Ja
2161;Ljusdal;Gärdeåsskolan, särvux;;;
2161;Ljusdal;Järvsö skola F-9;Ja;Ja;Ja
2161;Ljusdal;Järvsögymnasiet;;;
2161;Ljusdal;Kommunal vuxenutbildning;;;
2161;Ljusdal;Los skola;Ja;Ja;Ja
2161;Ljusdal;Slottegymnasiet;;;
2161;Ljusdal;Stenhamreskolan 7-9;Ja;;
2161;Ljusdal;Stenhamreskolan F-6;Ja;Ja;Ja
2161;Ljusdal;Svenska för invandrare;;;
2161;Ljusdal;Tallåsens skola;Ja;Ja;Ja
2161;Ljusdal;Träutbildningar i Hälsingland;;;
2180;Gävle;Alborga skola;Ja;Ja;Ja
2180;Gävle;Andersbergsskolan;Ja;Ja;Ja
2180;Gävle;Bergby Centralskola 1-9;Ja;Ja;Ja
2180;Gävle;Björke skola;Ja;Ja;Ja
2180;Gävle;Borgarskolan;;;
2180;Gävle;Drottning Blankas Gymnasieskola Gävle;;;
2180;Gävle;Forsbacka skola;Ja;Ja;Ja
2180;Gävle;Fridhemsskolan;Ja;Ja;Ja
2180;Gävle;Friskolan Lyftet;Ja;Ja;Ja
2180;Gävle;Gefle Montessoriskola;Ja;Ja;Ja
2180;Gävle;Gymnasiesärskolan;;;
2180;Gävle;Hagaströms skola;Ja;Ja;Ja
2180;Gävle;Hedesunda skola;Ja;Ja;Ja
2180;Gävle;Hemlingbyskolan;Ja;Ja;Ja
2180;Gävle;IM-gymnasiet;;;
2180;Gävle;Internationella Engelska Skolan Gävle;Ja;;Ja
2180;Gävle;Kunskapsskolan Gävle;Ja;;
2180;Gävle;Lilla Sätra grundsärskola;;;Ja
2180;Gävle;Lilla Sätraskolan;Ja;Ja;Ja
2180;Gävle;Lillhagsskolan;Ja;Ja;Ja
2180;Gävle;Ludvigsbergsskolan;Ja;Ja;Ja
2180;Gävle;Magelungens grundskola Gävle;Ja;;
2180;Gävle;Milboskolan;Ja;Ja;Ja
2180;Gävle;NTI Vetenskapsgymnasiet Gävle;;;
2180;Gävle;Nynässkolan 7-9;Ja;;
2180;Gävle;Polhemsskolan;;;
2180;Gävle;Praktiska Gymnasiet Gävle;;;
2180;Gävle;Prolympia, Gävle;Ja;Ja;Ja
2180;Gävle;Realgymnasiet Gävle;;;
2180;Gävle;Sjöängsskolan;Ja;Ja;Ja
2180;Gävle;Sofiedal grundsärskola;;;Ja
2180;Gävle;Sofiedalskolan;Ja;Ja;Ja
2180;Gävle;Solängsskolan;Ja;Ja;Ja
2180;Gävle;Solängsskolan Grundsär;;;Ja
2180;Gävle;Staffansskolan;Ja;Ja;Ja
2180;Gävle;Stigslunds skola;Ja;Ja;Ja
2180;Gävle;Stora Sätra grundsärskola;;;Ja
2180;Gävle;Stora Sätraskolan;Ja;;Ja
2180;Gävle;Strömsbro skola;Ja;Ja;Ja
2180;Gävle;Stödverksamheter;;;
2180;Gävle;Sörbyskolan;Ja;Ja;Ja
2180;Gävle;Sörbyskolan grundsärskolan;;;Ja
2180;Gävle;Tallbackens skola;Ja;Ja;Ja
2180;Gävle;Tallbo särskola;;;Ja
2180;Gävle;Thoren Business School Gävle;;;
2180;Gävle;Tranmursskolan GKS;Ja;Ja;Ja
2180;Gävle;Trödje skola;Ja;Ja;Ja
2180;Gävle;Ulvsäter grundsärskola;;;Ja
2180;Gävle;Ulvsäterskolan;Ja;;Ja
2180;Gävle;Vallbacksskolan;Ja;;
2180;Gävle;Vallbacksskolan grundsärskolan;;;Ja
2180;Gävle;Vasaskolan;;;
2180;Gävle;Vikingaskolan;Ja;Ja;Ja
2180;Gävle;Vuxenutbildningen, Komvux;;;
2180;Gävle;Vuxenutbildningen, SFI;;;
2180;Gävle;Vuxenutbildningen, Särvux;;;
2180;Gävle;Yrkesgymnasiet Gävle;;;
2180;Gävle;Ytterharnäs skola;Ja;Ja;Ja
2180;Gävle;Åbyggeby skola;Ja;Ja;Ja
2181;Sandviken;Alsjöskolan;Ja;Ja;Ja
2181;Sandviken;Bessemerskolan;;;
2181;Sandviken;Bessemerskolan_IM;;;
2181;Sandviken;Björksätraskolan F-9;Ja;Ja;Ja
2181;Sandviken;Centrum för vuxnas lärande i Sandviken;;;
2181;Sandviken;Centrum för Vuxnas Lärande i Sandviken SFI;;;
2181;Sandviken;Centrum för vuxnas lärande i Sandviken Särvux;;;
2181;Sandviken;Dag och Natt ;;;Ja
2181;Sandviken;Grundsärskolan 1-9;;;
2181;Sandviken;Gullhedskolan;Ja;Ja;Ja
2181;Sandviken;Gymnasiesärskolan;;;
2181;Sandviken;Göranssonska skolan;;;
2181;Sandviken;Hedängskolan 7-9;Ja;;
2181;Sandviken;Hedängskolan F-6;Ja;Ja;Ja
2181;Sandviken;Jernvallskolan;Ja;Ja;Ja
2181;Sandviken;Jäderfors skola;Ja;Ja;Ja
2181;Sandviken;Kungsgårdens skola;Ja;Ja;Ja
2181;Sandviken;Murgårdsskolan;Ja;Ja;Ja
2181;Sandviken;Norrsätraskolan;Ja;Ja;Ja
2181;Sandviken;Sandvikens Internationella Montessoriskola;Ja;Ja;Ja
2181;Sandviken;Sätra skola;Ja;Ja;Ja
2181;Sandviken;Träningsskola;;;Ja
2181;Sandviken;Vallhovskolan;Ja;Ja;Ja
2181;Sandviken;Verksamhetsomr. Elevhälsa/Stöd;;;
2181;Sandviken;Västanbynskolan;Ja;Ja;Ja
2181;Sandviken;Årsunda Kyrkskola;Ja;Ja;Ja
2181;Sandviken;Österfärnebo skola;Ja;Ja;Ja
2182;Söderhamn;Bergviksskolan åk 4-9;Ja;;Ja
2182;Söderhamn;Bergviksskolan åk F-3;Ja;Ja;Ja
2182;Söderhamn;CFL SFI, vårdvux, RO14;;;
2182;Söderhamn;HamnaSkolan;Ja;;
2182;Söderhamn;Mo skola;Ja;Ja;Ja
2182;Söderhamn;Norrtullskolan åk 7-9;Ja;;
2182;Söderhamn;Norrtullskolan åk F-6;Ja;Ja;Ja
2182;Söderhamn;Rosenvallskolan;Ja;Ja;Ja
2182;Söderhamn;Sandarne skola;Ja;Ja;Ja
2182;Söderhamn;Staffangymnasiet RO6;;;
2182;Söderhamn;Staffangymnasiet RO7;;;
2182;Söderhamn;Stenbergaskolan särskolan;;;Ja
2182;Söderhamn;Stenbergaskolan åk 4-9;Ja;;Ja
2182;Söderhamn;Stenbergaskolan åk F-3;Ja;Ja;Ja
2182;Söderhamn;Stentägtskolan;Ja;Ja;Ja
2182;Söderhamn;Stråtjära skola;Ja;Ja;Ja
2182;Söderhamn;Stugsunds skola;Ja;Ja;Ja
2182;Söderhamn;Särvux, komvux, RO15;;;
2182;Söderhamn;Söderhamns Friskola och Fritids;Ja;Ja;Ja
2182;Söderhamn;Trönö skola;Ja;Ja;Ja
2182;Söderhamn;Vågbroskolan åk 4-9;Ja;;Ja
2182;Söderhamn;Vågbroskolan åk F-3;Ja;Ja;Ja
2183;Bollnäs;Alirskolan 7-9;Ja;;
2183;Bollnäs;Arbråskolan F-9;Ja;Ja;Ja
2183;Bollnäs;Björktjära skola F-6;Ja;Ja;Ja
2183;Bollnäs;Central Insamlingsenhet;;;
2183;Bollnäs;Edenskolan;Ja;Ja;Ja
2183;Bollnäs;FRI att VÄXA Växsjö Byskola;Ja;Ja;Ja
2183;Bollnäs;Friskolan Lust & Lära;Ja;;
2183;Bollnäs;Friskolan Nytorp;;;
2183;Bollnäs;Granbergsskolan F-6;Ja;Ja;Ja
2183;Bollnäs;Hälsingegymnasiet;;;
2183;Bollnäs;Höghammargymnasiet RO1;;;
2183;Bollnäs;Höghammargymnasiet RO2;;;
2183;Bollnäs;Kilafors skola F-9;Ja;Ja;Ja
2183;Bollnäs;Kilbergsskolan F-6;Ja;Ja;Ja
2183;Bollnäs;Komvux, SFI, RO13;;;
2183;Bollnäs;Komvux, särvux RO12;;;
2183;Bollnäs;Naturlära i Hälsingland;;;
2183;Bollnäs;Nyhamre skola F-6;Ja;Ja;Ja
2183;Bollnäs;Nytorps Hästgymnasium;;;
2183;Bollnäs;Rengsjöskolan F-6;Ja;Ja;Ja
2183;Bollnäs;Segersta Nya skola;Ja;Ja;Ja
2183;Bollnäs;Sörängs skola;Ja;Ja;Ja
2183;Bollnäs;Torsbergsgymnasiet RO4;;;
2183;Bollnäs;Torsbergsgymnasiet RO5;;;
2183;Bollnäs;Vallsta skola F-6;Ja;Ja;Ja
2183;Bollnäs;Västansjö Byskola;Ja;Ja;Ja
2184;Hudiksvall;Björkbergs skola;Ja;Ja;Ja
2184;Hudiksvall;Bobygda skola;Ja;Ja;Ja
2184;Hudiksvall;Bromangymnasiet 1;;;
2184;Hudiksvall;Bromangymnasiet 2;;;
2184;Hudiksvall;Bromangymnasiet 3;;;
2184;Hudiksvall;Central Insamlingsenhet;;;
2184;Hudiksvall;Centrum för utv. o lärande SFI;;;
2184;Hudiksvall;Centrum för utv. o lärande vux;;;
2184;Hudiksvall;Delsbo Waldorffritds;;;Ja
2184;Hudiksvall;Delsbo waldorfskola;Ja;Ja;
2184;Hudiksvall;Ede skola;Ja;Ja;Ja
2184;Hudiksvall;Edsta skola;Ja;Ja;Ja
2184;Hudiksvall;Enångers skola;Ja;Ja;Ja
2184;Hudiksvall;Friggesundsskolan;Ja;Ja;Ja
2184;Hudiksvall;Hudikgymnasiet;;;
2184;Hudiksvall;Hudikskolan 7-9;Ja;;
2184;Hudiksvall;Hudikskolan F-6;Ja;Ja;Ja
2184;Hudiksvall;Håsta skola;Ja;Ja;Ja
2184;Hudiksvall;Idenors skola;Ja;Ja;Ja
2184;Hudiksvall;Iggesunds skola;Ja;Ja;Ja
2184;Hudiksvall;Lunds skola;Ja;Ja;Ja
2184;Hudiksvall;Läroverket;Ja;;
2184;Hudiksvall;Malsta skola;Ja;Ja;Ja
2184;Hudiksvall;Njutångers skola;Ja;Ja;Ja
2184;Hudiksvall;Näsvikens skola;Ja;Ja;Ja
2184;Hudiksvall;Sandvalla skola;Ja;Ja;Ja
2184;Hudiksvall;Skolbyn;Ja;Ja;Ja
2184;Hudiksvall;Svågadalens skola;Ja;Ja;Ja
2184;Hudiksvall;Särvux, C.U.L;;;
2184;Hudiksvall;Tingsbacken;;;
2184;Hudiksvall;Västra skolan;Ja;Ja;Ja
2184;Hudiksvall;Östra skolan;Ja;;
2260;Ånge;Björkbackaskolan;Ja;Ja;Ja
2260;Ånge;Bobergsgymnasiet;;;
2260;Ånge;Fränstaskolan;Ja;Ja;Ja
2260;Ånge;Kordelia Friskola AB;Ja;Ja;Ja
2260;Ånge;Ljungaskolan;Ja;Ja;Ja
2260;Ånge;Minervaskolan;Ja;;
2260;Ånge;Torpshammars skola;Ja;Ja;Ja
2260;Ånge;Ångströmsenheten, komvux;;;
2260;Ånge;Ångströmsenheten, SFI;;;
2260;Ånge;Ångströmsenheten, särvux;;;
2262;Timrå;Ala skola;Ja;;
2262;Timrå;Arenaskolan grundskola;Ja;;
2262;Timrå;Arenaskolan grundsärskola;;;
2262;Timrå;Bergeforsen grundskola;Ja;Ja;Ja
2262;Timrå;Bergeforsen grundsärskola;;;
2262;Timrå;Böle skola;Ja;Ja;Ja
2262;Timrå;Central Insamlingsenhet;;;
2262;Timrå;Fagerviks skola;Ja;Ja;Ja
2262;Timrå;Laggarbergs skola;Ja;Ja;Ja
2262;Timrå;Ljustorps skola;Ja;Ja;Ja
2262;Timrå;Mariedalsskolan;Ja;Ja;Ja
2262;Timrå;Söråkers skola;Ja;Ja;Ja
2262;Timrå;Timrå gymnasium 1;;;
2262;Timrå;Timrå gymnasium 2;;;
2262;Timrå;Vuxenutbildningen i Timrå;;;
2280;Härnösand;Bondsjöhöjdens skola åk F-2;Ja;Ja;Ja
2280;Härnösand;Brunne skola;Ja;Ja;Ja
2280;Härnösand;Brännaskolan;Ja;Ja;Ja
2280;Härnösand;Geresta-/Hedda Wising grundsärskola;;;Ja
2280;Härnösand;Gerestaskolan åk F-6;Ja;Ja;Ja
2280;Härnösand;Hedda Wisingskolan;Ja;;
2280;Härnösand;Häggdånger byskola;Ja;Ja;Ja
2280;Härnösand;Hälledals skola;Ja;Ja;Ja
2280;Härnösand;Härnösands gymnasiesärskola;;;
2280;Härnösand;Härnösands gymnasium 1;;;
2280;Härnösand;Härnösands gymnasium 2;;;
2280;Härnösand;Härnösands gymnasium 3;;;
2280;Härnösand;Kastellskolan;Ja;Ja;Ja
2280;Härnösand;Kommunal vuxenutbildning - grundläggande;;;
2280;Härnösand;Kommunal vuxenutbildning - gymnasial;;;
2280;Härnösand;Kristinaskolan;;;Ja
2280;Härnösand;Murbergsskolan åk 3-6;Ja;;Ja
2280;Härnösand;Solenskolan åk F-6;Ja;Ja;Ja
2280;Härnösand;Wendela Hellmanskolan;Ja;;
2280;Härnösand;Vuxenutbildningen, SFI;;;
2280;Härnösand;Vuxenutbildningen, Särvux;;;
2280;Härnösand;Älandsbro skola åk F-6;Ja;Ja;Ja
2281;Sundsvall;Bergsåkers skola;Ja;Ja;Ja
2281;Sundsvall;Bosvedjeskolan;Ja;Ja;Ja
2281;Sundsvall;Bredsands skola;Ja;Ja;Ja
2281;Sundsvall;Central Insamlingsenhet Kommunal verksamhet;;;
2281;Sundsvall;Drottning Blankas Gymnasieskola Sundsvall;;;
2281;Sundsvall;Essviks skola;Ja;Ja;Ja
2281;Sundsvall;Granbergsskolan;Ja;Ja;Ja
2281;Sundsvall;Gångvikens skola;Ja;Ja;Ja
2281;Sundsvall;Hagaskolan;Ja;Ja;Ja
2281;Sundsvall;Heliås Svartvik;Ja;Ja;Ja
2281;Sundsvall;Hellbergsskolan;Ja;Ja;Ja
2281;Sundsvall;Höglundaskolan;Ja;Ja;Ja
2281;Sundsvall;Högoms skola;Ja;Ja;Ja
2281;Sundsvall;Internationella Engelska Skolan Sundsvall;Ja;;Ja
2281;Sundsvall;KLARA Teoretiska Gymnasium Sundsvall;;;
2281;Sundsvall;Komvux Grundläggande;;;
2281;Sundsvall;Komvux Gymnasial allmän;;;
2281;Sundsvall;Komvux Gymnasial yrke egen;;;
2281;Sundsvall;Komvux Gymnasial yrke extern;;;
2281;Sundsvall;Komvux Sfi;;;
2281;Sundsvall;Komvux Särskild utbildning för vuxna;;;
2281;Sundsvall;Kristna skolan Oasen;Ja;Ja;Ja
2281;Sundsvall;Kyrkmons skola;Ja;Ja;Ja
2281;Sundsvall;Lidens skola;Ja;Ja;Ja
2281;Sundsvall;Ljustadalens skola;Ja;Ja;Ja
2281;Sundsvall;Lucksta skola;Ja;Ja;Ja
2281;Sundsvall;Matfors skola;Ja;Ja;Ja
2281;Sundsvall;Mimerskolan;Ja;;Ja
2281;Sundsvall;Nivrenaskolan;Ja;;
2281;Sundsvall;Njurunda Friskola;Ja;Ja;Ja
2281;Sundsvall;Norrbackaskolan;;Ja;Ja
2281;Sundsvall;NTI Gymnasiet Sundsvall;;;
2281;Sundsvall;Praktiska Gymnasiet Sundsvall;;;
