Kod;Kommun;Skolenhetsnamn;Grund-skola;Förskole-klass;Fritids-hem
0114;Upplands Väsby;Bollstanäs skola;Ja;Ja;Ja
0114;Upplands Väsby;Breddenskolan;Ja;Ja;Ja
0114;Upplands Väsby;Engelska skolan Upplands Väsby;Ja;Ja;Ja
0114;Upplands Väsby;Frestaskolan;Ja;Ja;Ja
0114;Upplands Väsby;Internationella Engelska Skolan Upplands Väsby;Ja;Ja;Ja
0114;Upplands Väsby;Odenskolan;Ja;Ja;Ja
0114;Upplands Väsby;Resursskolan Magneten;Ja;Ja;Ja
0114;Upplands Väsby;Runby skola;Ja;Ja;Ja
0114;Upplands Väsby;Sverigefinska sk, Uppl Väsby;Ja;Ja;Ja
0114;Upplands Väsby;Thoren Framtid Sandbergska;Ja;Ja;Ja
0114;Upplands Väsby;Vikskolan;Ja;Ja;Ja
0114;Upplands Väsby;Vittra Väsby;Ja;Ja;Ja
0114;Upplands Väsby;Väsby skola;Ja;Ja;Ja
0115;Vallentuna;Bällstabergsskolan;Ja;Ja;Ja
0115;Vallentuna;Gustav Vasaskolan;Ja;Ja;Ja
0115;Vallentuna;Hagaskolan;Ja;Ja;Ja
0115;Vallentuna;Karbyskolan;Ja;Ja;Ja
0115;Vallentuna;Karlslundsskolan;Ja;Ja;Ja
0115;Vallentuna;Kårsta skola;Ja;Ja;Ja
0115;Vallentuna;Lovisedalsskolan;Ja;Ja;Ja
0115;Vallentuna;Olympiaskolan;Ja;Ja;Ja
0115;Vallentuna;Rosendalsskolan;Ja;Ja;Ja
0115;Vallentuna;Vallentuna internationella montessoriskola;Ja;Ja;Ja
0115;Vallentuna;Vittra Vallentuna;Ja;Ja;Ja
0117;Österåker;Akers Friskola;Ja;Ja;Ja
0117;Österåker;Bergsättraskolan;Ja;Ja;Ja
0117;Österåker;Fredsborgskolan;Ja;Ja;Ja
0117;Österåker;Helleborusskolan Österåker;Ja;Ja;Ja
0117;Österåker;Ljusterö skola;Ja;Ja;Ja
0117;Österåker;Margretelundsskolan;Ja;Ja;Ja
0117;Österåker;Roslags Kulla skola;Ja;Ja;Ja
0117;Österåker;Rydbo friskola;Ja;Ja;Ja
0117;Österåker;Rydbo skola;Ja;Ja;Ja
0117;Österåker;Röllingbyskolan ;Ja;Ja;Ja
0117;Österåker;Sjökarbyskolan;Ja;Ja;Ja
0117;Österåker;Skärgårdsstadsskolan;Ja;Ja;Ja
0117;Österåker;Solbackens Montessori;Ja;Ja;Ja
0117;Österåker;Söraskolan;Ja;Ja;Ja
0117;Österåker;Åkerstorpsskolan;Ja;Ja;Ja
0117;Österåker;Österskärsskolan;Ja;Ja;Ja
0120;Värmdö;Antistilla skola;Ja;Ja;Ja
0120;Värmdö;Brunns skola;Ja;Ja;Ja
0120;Värmdö;Djurö skola;Ja;Ja;Ja
0120;Värmdö;Ekedalsskolan;Ja;Ja;Ja
0120;Värmdö;Fågelvik skola;Ja;Ja;Ja
0120;Värmdö;Grantomta Montessoriskola;Ja;Ja;Ja
0120;Värmdö;Hemmestaskolan;Ja;Ja;Ja
0120;Värmdö;Internationella Engelska Skolan Värmdö;Ja;Ja;Ja
0120;Värmdö;Kyrkskolan;Ja;Ja;Ja
0120;Värmdö;Lemshaga Akademi;Ja;Ja;Ja
0120;Värmdö;Munkmoraskolan;Ja;Ja;Ja
0120;Värmdö;Möja skola;Ja;Ja;Ja
0120;Värmdö;Runmarö skola;Ja;Ja;Ja
0120;Värmdö;Skolan LÄR;Ja;Ja;Ja
0120;Värmdö;Svartsö skola;Ja;Ja;Ja
0120;Värmdö;Viks skola;Ja;Ja;Ja
0120;Värmdö;Ösbyskolan;Ja;Ja;Ja
0123;Järfälla;Aspnässkolan;Ja;Ja;Ja
0123;Järfälla;Barkarbyskolan;Ja;Ja;Ja
0123;Järfälla;Berghemskolan;Ja;Ja;Ja
0123;Järfälla;Fastebolskolan;Ja;Ja;Ja
0123;Järfälla;Fjällenskolan;Ja;Ja;Ja
0123;Järfälla;Herrestaskolan;Ja;Ja;Ja
0123;Järfälla;Högbyskolan;Ja;Ja;Ja
0123;Järfälla;Iljansbodaskolan;Ja;Ja;Ja
0123;Järfälla;Kolarängskolan;Ja;Ja;Ja
0123;Järfälla;Lundskolan;Ja;Ja;Ja
0123;Järfälla;Montessoriskolan Växthuset;Ja;Ja;Ja
0123;Järfälla;Neptuniskolan;Ja;Ja;Ja
0123;Järfälla;Olovslundskolan;Ja;Ja;Ja
0123;Järfälla;Sandvikskolan;Ja;Ja;Ja
0123;Järfälla;Skälbyskolan;Ja;Ja;Ja
0123;Järfälla;Tallbohovskolan;Ja;Ja;Ja
0123;Järfälla;Ulvsättraskolan;Ja;Ja;Ja
0123;Järfälla;Vattmyraskolan;Ja;Ja;Ja
0123;Järfälla;Vittra Jakobsberg;Ja;Ja;Ja
0123;Järfälla;Ålstaskolan;Ja;Ja;Ja
0125;Ekerö;Birkaskolan;Ja;Ja;Ja
0125;Ekerö;Drottningholmskolan;Ja;Ja;Ja
0125;Ekerö;Ekebyhovskolan;Ja;Ja;Ja
0125;Ekerö;Färentuna skola;Ja;Ja;Ja
0125;Ekerö;Munsö skola;Ja;Ja;Ja
0125;Ekerö;Närlundaskolan;Ja;Ja;Ja
0125;Ekerö;Sanduddens skola;Ja;Ja;Ja
0125;Ekerö;Skå skola;Ja;Ja;Ja
0125;Ekerö;Stenhamraskolan;Ja;Ja;Ja
0125;Ekerö;Sundby skola;Ja;Ja;Ja
0125;Ekerö;Träkvista skola;Ja;Ja;Ja
0126;Huddinge;Annerstaskolan;Ja;Ja;Ja
0126;Huddinge;Balingsnässkolan;Ja;Ja;Ja
0126;Huddinge;Edboskolan;Ja;Ja;Ja
0126;Huddinge;Glömstaskolan;Ja;Ja;Ja
0126;Huddinge;Grindstuskolan;Ja;Ja;Ja
0126;Huddinge;Hörningsnässkolan;Ja;Ja;Ja
0126;Huddinge;Juringe Skola;Ja;Ja;Ja
0126;Huddinge;Kräpplaskolan;Ja;Ja;Ja
0126;Huddinge;Kungsklippeskolan;Ja;Ja;Ja
0126;Huddinge;Kästaskolan;Ja;Ja;Ja
0126;Huddinge;Långsjöskolan;Ja;Ja;Ja
0126;Huddinge;Myrstugubergets Friskola;Ja;Ja;Ja
0126;Huddinge;Myrängsskolan;Ja;Ja;Ja
0126;Huddinge;Mörtviksskolan;Ja;Ja;Ja
0126;Huddinge;Rosenhillskolan;Ja;Ja;Ja
0126;Huddinge;Sjötorpsskolan;Ja;Ja;Ja
0126;Huddinge;Skansbergsskolan;Ja;Ja;Ja
0126;Huddinge;Skapaskolan;Ja;Ja;Ja
0126;Huddinge;Skogskällan;Ja;Ja;Ja
0126;Huddinge;Snättringeskolan;Ja;Ja;Ja
0126;Huddinge;Solfagraskolan;Ja;Ja;Ja
0126;Huddinge;Stenmoskolan;Ja;Ja;Ja
0126;Huddinge;Stensängsskolan;Ja;Ja;Ja
0126;Huddinge;Tomtbergaskolan;Ja;Ja;Ja
0126;Huddinge;Trångsundsskolan;Ja;Ja;Ja
0126;Huddinge;Utsäljeskolan;Ja;Ja;Ja
0126;Huddinge;Vistaskolan;Ja;Ja;Ja
0126;Huddinge;Visättraskolan;Ja;Ja;Ja
0126;Huddinge;Vårbackaskolan;Ja;Ja;Ja
0127;Botkyrka;Banslättsskolan;Ja;Ja;Ja
0127;Botkyrka;Björkhaga Skola;Ja;Ja;Ja
0127;Botkyrka;Borgskolan;Ja;Ja;Ja
0127;Botkyrka;Botkyrka Friskola F-9;Ja;Ja;Ja
0127;Botkyrka;Broängsskolan;Ja;Ja;Ja
0127;Botkyrka;Brunnaskolan;Ja;Ja;Ja
0127;Botkyrka;Edessaskolan;Ja;Ja;Ja
0127;Botkyrka;Eklidsskolan;Ja;Ja;Ja
0127;Botkyrka;Fittjaskolan Botkyrka Norra;Ja;Ja;Ja
0127;Botkyrka;Freinetskolan Kastanjen;Ja;Ja;Ja
0127;Botkyrka;Grindtorpsskolan;Ja;Ja;Ja
0127;Botkyrka;Hammerstaskolan;Ja;Ja;Ja
0127;Botkyrka;JENSEN grundskola Kvarnsjön ;Ja;Ja;Ja
0127;Botkyrka;Karsby International School;Ja;Ja;Ja
0127;Botkyrka;Kassmyraskolan;Ja;Ja;Ja
0127;Botkyrka;Kvarnhagsskolan;Ja;Ja;Ja
0127;Botkyrka;Malmsjö skola;Ja;Ja;Ja
0127;Botkyrka;Parkhemsskolan;Ja;Ja;Ja
0127;Botkyrka;Rikstens skola;Ja;Ja;Ja
0127;Botkyrka;Skogsbacksskolan;Ja;Ja;Ja
0127;Botkyrka;Storvretskolan;Ja;Ja;Ja
0127;Botkyrka;Sverigefinska skolan, Botkyrka;Ja;Ja;Ja
0127;Botkyrka;Tallidsskolan;Ja;Ja;Ja
0127;Botkyrka;Trädgårdsstadsskolan;Ja;Ja;Ja
0127;Botkyrka;Tullingebergsskolan;Ja;Ja;Ja
0127;Botkyrka;Tunaskolan;Ja;Ja;Ja
0128;Salem;Noblaskolan Rönninge;Ja;Ja;Ja
0128;Salem;Nytorpsskolan;Ja;Ja;Ja
0128;Salem;Parkskolan;Ja;Ja;Ja
0128;Salem;Rönninge skola;Ja;Ja;Ja
0128;Salem;Skogsängsskolan;Ja;Ja;Ja
0128;Salem;Säbyskolan;Ja;Ja;Ja
0128;Salem;Söderby friskola;Ja;Ja;Ja
0136;Haninge;Brandbergsskolan;Ja;Ja;Ja
0136;Haninge;Båtsmansskolan;Ja;Ja;Ja
0136;Haninge;Dalarö skola;Ja;Ja;Ja
0136;Haninge;HagaLyckebyskolan;Ja;Ja;Ja
0136;Haninge;Haninge Montessoriskola;Ja;Ja;Ja
0136;Haninge;Höglundaskolan;Ja;Ja;Ja
0136;Haninge;I Ur och Skur Mullebo;Ja;Ja;Ja
0136;Haninge;Kvarnbäcksskolan;Ja;Ja;Ja
0136;Haninge;Montessoriskolan Fredsduvan;Ja;Ja;Ja
0136;Haninge;Muskö skola;Ja;Ja;Ja
0136;Haninge;Måsöskolan;Ja;Ja;Ja
0136;Haninge;Nakterhusskolan;Ja;Ja;Ja
0136;Haninge;Ornö skola;Ja;Ja;Ja
0136;Haninge;Ribbybergsskolan;Ja;Ja;Ja
0136;Haninge;Ribbyskolan;Ja;Ja;Ja
0136;Haninge;Rodrets friskola;Ja;Ja;Ja
0136;Haninge;Rudanskolan;Ja;Ja;Ja
0136;Haninge;Runstensskolan;Ja;Ja;Ja
0136;Haninge;Svartbäcksskolan;Ja;Ja;Ja
0136;Haninge;Söderby skola;Ja;Ja;Ja
0136;Haninge;Tungelsta skola;Ja;Ja;Ja
0136;Haninge;Utö skola;Ja;Ja;Ja
0136;Haninge;Vendelsö Hage;Ja;Ja;Ja
0136;Haninge;Vendelsömalmsskolan;Ja;Ja;Ja
0136;Haninge;Vikingaskolan;Ja;Ja;Ja
0136;Haninge;Västerhaninge Montessoriskola;Ja;Ja;Ja
0136;Haninge;Västra Ekoskolan;Ja;Ja;Ja
0136;Haninge;Åbyskolan;Ja;Ja;Ja
0138;Tyresö;Bergfotens skola;Ja;Ja;Ja
0138;Tyresö;Brevik skola;Ja;Ja;Ja
0138;Tyresö;Fornuddens skola;Ja;Ja;Ja
0138;Tyresö;Fårdala skola;Ja;Ja;Ja
0138;Tyresö;Hanvikens skola;Ja;Ja;Ja
0138;Tyresö;Krusboda skola;Ja;Ja;Ja
0138;Tyresö;Kumla skola;Ja;Ja;Ja
0138;Tyresö;Njupkärrs skola;Ja;Ja;Ja
0138;Tyresö;Sofiebergsskolan;Ja;Ja;Ja
0138;Tyresö;Stimmets skola;Ja;Ja;Ja
0138;Tyresö;Strandskolan;Ja;Ja;Ja
0138;Tyresö;Tyresö Montessoriskola;Ja;Ja;Ja
0138;Tyresö;Tyresö skola;Ja;Ja;Ja
0139;Upplands-Bro;Bergaskolan;Ja;Ja;Ja
0139;Upplands-Bro;Brunnaskolan;Ja;Ja;Ja
0139;Upplands-Bro;Finnstaskolan;Ja;Ja;Ja
0139;Upplands-Bro;Härneviskolan;Ja;Ja;Ja
0139;Upplands-Bro;JENSEN grundskola Bro-Mälarstrand;Ja;Ja;Ja
0139;Upplands-Bro;Kungsskolan;Ja;Ja;Ja
0139;Upplands-Bro;Källskolan F-5;Ja;Ja;Ja
0139;Upplands-Bro;Lillsjöskolan;Ja;Ja;Ja
0139;Upplands-Bro;Råbyskolan;Ja;Ja;Ja
0139;Upplands-Bro;Tjustaskolan;Ja;Ja;Ja
0139;Upplands-Bro;Urfjälls Montessoriskola;Ja;Ja;Ja
0140;Nykvarn;Björkestaskolan;Ja;Ja;Ja
0140;Nykvarn;Furuborgskolan;Ja;Ja;Ja
0140;Nykvarn;Turingeskolan;Ja;Ja;Ja
0160;Täby;Brinkskolan;Ja;Ja;Ja
0160;Täby;Byleskolan;Ja;Ja;Ja
0160;Täby;Byängsskolan;Ja;Ja;Ja
0160;Täby;Capellaskolan Dibber;Ja;Ja;Ja
0160;Täby;Drakskeppsskolan;Ja;Ja;Ja
0160;Täby;Ellagårdsskolan;Ja;Ja;Ja
0160;Täby;Helleborusskolan Täby AB;Ja;Ja;Ja
0160;Täby;Hägerneholmsskolan;Ja;Ja;Ja
0160;Täby;Kyrkskolan;Ja;Ja;Ja
0160;Täby;Myrängsskolan;Ja;Ja;Ja
0160;Täby;Noblaskolan Täby;Ja;Ja;Ja
0160;Täby;Norskolan;Ja;Ja;Ja
0160;Täby;Runborg Dibber;Ja;Ja;Ja
0160;Täby;Rösjöskolan;Ja;Ja;Ja
0160;Täby;Slottsparksskolan;Ja;Ja;Ja
0160;Täby;Spirande lärande i Täby AB;Ja;Ja;Ja
0160;Täby;Täby Friskola-Hägernäs;Ja;Ja;Ja
0160;Täby;Täby Friskola-Lilla Gribbylund/Gribbylund;Ja;Ja;Ja
0160;Täby;Täby Friskola-Ljungmyr;Ja;Ja;Ja
0160;Täby;Täby Friskola-Ullna Strand;Ja;Ja;Ja
0160;Täby;Vallatorpsskolan;Ja;Ja;Ja
0160;Täby;Viggbyskolan;Ja;Ja;Ja
0160;Täby;Ytterbyskolan;Ja;Ja;Ja
0162;Danderyd;Baldersskolan;Ja;Ja;Ja
0162;Danderyd;Danderyds Montessoriskola;Ja;Ja;Ja
0162;Danderyd;Ekebyskolan;Ja;Ja;Ja
0162;Danderyd;Elevverket;Ja;Ja;Ja
0162;Danderyd;Enebybergs skola;Ja;Ja;Ja
0162;Danderyd;Kevingeskolan;Ja;Ja;Ja
0162;Danderyd;Kyrkskolan;Ja;Ja;Ja
0162;Danderyd;Långängsskolan;Ja;Ja;Ja
0162;Danderyd;Stocksundsskolan;Ja;Ja;Ja
0162;Danderyd;Vasaskolan;Ja;Ja;Ja
0162;Danderyd;Vendestigens skola;Ja;Ja;Ja
0162;Danderyd;Ösbyskolan;Ja;Ja;Ja
0163;Sollentuna;Brage- skola och språkförskola;Ja;Ja;Ja
0163;Sollentuna;Dibber International School Sollentuna ;Ja;Ja;Ja
0163;Sollentuna;Futuraskolan International Hertig Karl;Ja;Ja;Ja
0163;Sollentuna;Futuraskolan International Rådan;Ja;Ja;Ja
0163;Sollentuna;Gillbo-Gröndalsskolan;Ja;Ja;Ja
0163;Sollentuna;Gärdesskolan;Ja;Ja;Ja
0163;Sollentuna;Helenelundsskolan;Ja;Ja;Ja
0163;Sollentuna;Häggvik- Skälbyskolan ;Ja;Ja;Ja
0163;Sollentuna;Kärrdalsskolan;Ja;Ja;Ja
0163;Sollentuna;Mikaelskolan;Ja;Ja;Ja
0163;Sollentuna;Norra Strand Dibber;Ja;Ja;Ja
0163;Sollentuna;Runbackaskolan;Ja;Ja;Ja
0163;Sollentuna;Rälsen AB i Norrviken;Ja;Ja;Ja
0163;Sollentuna;Rälsen AB i Viby;Ja;Ja;Ja
0163;Sollentuna;Rösjöskolan;Ja;Ja;Ja
0163;Sollentuna;Silverbäcken Dibber;Ja;Ja;Ja
0163;Sollentuna;Silverdalsskolan;Ja;Ja;Ja
0163;Sollentuna;Sofielundsskolan;Ja;Ja;Ja
0163;Sollentuna;Stallets Skola;Ja;Ja;Ja
0163;Sollentuna;Stockholm International Academy Häggvik;Ja;Ja;Ja
0163;Sollentuna;Tegelhagens skola;Ja;Ja;Ja
0163;Sollentuna;Turebergsskolan ;Ja;Ja;Ja
0163;Sollentuna;Töjnaskolan;Ja;Ja;Ja
0163;Sollentuna;Vaxmoraskolan;Ja;Ja;Ja
0163;Sollentuna;Vibyskolan;Ja;Ja;Ja
0163;Sollentuna;Vittra Rösjötorp;Ja;Ja;Ja
0163;Sollentuna;Vittra Sollentuna;Ja;Ja;Ja
0180;Stockholm;Abrahamsbergsskolan;Ja;Ja;Ja
0180;Stockholm;Adolfsbergsskolan;Ja;Ja;Ja
0180;Stockholm;Akalla grundskola F-9;Ja;Ja;Ja
0180;Stockholm;Alla Nationers Fria Skola;Ja;Ja;Ja
0180;Stockholm;Alviksskolan;Ja;Ja;Ja
0180;Stockholm;Apolloniaskolan;Ja;Ja;Ja
0180;Stockholm;Askebyskolan;Ja;Ja;Ja
0180;Stockholm;Aspuddens skola;Ja;Ja;Ja
0180;Stockholm;Backluraskolan;Ja;Ja;Ja
0180;Stockholm;Bagarmossens skola;Ja;Ja;Ja
0180;Stockholm;Bandhagens skola;Ja;Ja;Ja
0180;Stockholm;Banérportsskolan;Ja;Ja;Ja
0180;Stockholm;Beckombergaskolan;Ja;Ja;Ja
0180;Stockholm;Bergsundsskolan;Ja;Ja;Ja
0180;Stockholm;Björkhagens skola;Ja;Ja;Ja
0180;Stockholm;Björnbodaskolan;Ja;Ja;Ja
0180;Stockholm;Björngårdsskolan;Ja;Ja;Ja
0180;Stockholm;Blackebergsskolan;Ja;Ja;Ja
0180;Stockholm;Bobergsskolan;Ja;Ja;Ja
0180;Stockholm;Bredängsskolan;Ja;Ja;Ja
0180;Stockholm;Bromma Enskilda Skola ek.fören.;Ja;Ja;Ja
0180;Stockholm;Bromma kyrkskola;Ja;Ja;Ja
0180;Stockholm;Bromstensskolan;Ja;Ja;Ja
0180;Stockholm;Brotorpsskolan;Ja;Ja;Ja
0180;Stockholm;Bäckahagens skola;Ja;Ja;Ja
0180;Stockholm;Campus Manilla;Ja;Ja;Ja
0180;Stockholm;Carlssons skola;Ja;Ja;Ja
0180;Stockholm;Cordoba International School;Ja;Ja;Ja
0180;Stockholm;Djurgårdsskolan;Ja;Ja;Ja
0180;Stockholm;Eiraskolan;Ja;Ja;Ja
0180;Stockholm;Ekensbergsskolan;Ja;Ja;Ja
0180;Stockholm;Ekholmsskolan;Ja;Ja;Ja
0180;Stockholm;Elinsborgsskolan;Ja;Ja;Ja
0180;Stockholm;Ellen Key skolan;Ja;Ja;Ja
0180;Stockholm;Enbacksskolan;Ja;Ja;Ja
0180;Stockholm;Engelbrektsskolan;Ja;Ja;Ja
0180;Stockholm;Engelska Skolan Norr;Ja;Ja;Ja
0180;Stockholm;Engelska Skolan Novia;Ja;Ja;Ja
0180;Stockholm;Enskede byskola;Ja;Ja;Ja
0180;Stockholm;Enskede skola;Ja;Ja;Ja
0180;Stockholm;Enskedefältets skola;Ja;Ja;Ja
0180;Stockholm;Eriksdalsskolan;Ja;Ja;Ja
0180;Stockholm;Essingeskolan;Ja;Ja;Ja
0180;Stockholm;Estniska Skolan i Stockholm;Ja;Ja;Ja
0180;Stockholm;Europaskolan;Ja;Ja;Ja
0180;Stockholm;Fagersjöskolan;Ja;Ja;Ja
0180;Stockholm;Farsta grundskola;Ja;Ja;Ja
0180;Stockholm;Farsta Strandsskolan;Ja;Ja;Ja
0180;Stockholm;Farstaängsskolan;Ja;Ja;Ja
0180;Stockholm;Filosofiska;Ja;Ja;Ja
0180;Stockholm;Framstegsskolan i Stockholm;Ja;Ja;Ja
0180;Stockholm;Franska Skolan/Ecole francaise;Ja;Ja;Ja
0180;Stockholm;Fredrikshovs slotts skola;Ja;Ja;Ja
0180;Stockholm;Fria Maria Barnskola;Ja;Ja;Ja
0180;Stockholm;Friskolan Hästens;Ja;Ja;Ja
0180;Stockholm;Fruängens skola;Ja;Ja;Ja
0180;Stockholm;Fryshuset Akademiska Järva;Ja;Ja;Ja
0180;Stockholm;Futuraskolan International Stockholm;Ja;Ja;Ja
0180;Stockholm;Förskola Skola Via Emilia;Ja;Ja;Ja
0180;Stockholm;Grimstaskolan;Ja;Ja;Ja
0180;Stockholm;Grundskolan Metapontum;Ja;Ja;Ja
0180;Stockholm;Gröndalsskolan;Ja;Ja;Ja
0180;Stockholm;Gubbängsskolan;Ja;Ja;Ja
0180;Stockholm;Gullingeskolan;Ja;Ja;Ja
0180;Stockholm;Gustav Vasa skola;Ja;Ja;Ja
0180;Stockholm;Gärdesskolan;Ja;Ja;Ja
0180;Stockholm;Hagsätraskolan;Ja;Ja;Ja
0180;Stockholm;Hammarbyskolan Norra;Ja;Ja;Ja
0180;Stockholm;Hammarbyskolan Södra;Ja;Ja;Ja
0180;Stockholm;Hamnskolan;Ja;Ja;Ja
0180;Stockholm;Hedvig Eleonora skola;Ja;Ja;Ja
0180;Stockholm;Herrängens skola;Ja;Ja;Ja
0180;Stockholm;Hillelskolan;Ja;Ja;Ja
0180;Stockholm;Hjulsta grundskola F-9;Ja;Ja;Ja
0180;Stockholm;Husbygårdsskolan F-9;Ja;Ja;Ja
0180;Stockholm;Hägerstenshamnens skola;Ja;Ja;Ja
0180;Stockholm;Hägerstensåsens skola;Ja;Ja;Ja
0180;Stockholm;Hässelby Villastads skola;Ja;Ja;Ja
0180;Stockholm;Hässelbygårdsskolan;Ja;Ja;Ja
0180;Stockholm;Högalidsskolan;Ja;Ja;Ja
0180;Stockholm;Höglandsskolan;Ja;Ja;Ja
0180;Stockholm;Hökarängsskolan;Ja;Ja;Ja
0180;Stockholm;I Ur och Skur Mullekojan;Ja;Ja;Ja
0180;Stockholm;Internationella Engelska Skolan Enskede ;Ja;Ja;Ja
0180;Stockholm;Jacobiskolan;Ja;Ja;Ja
0180;Stockholm;Johan Skytteskolan;Ja;Ja;Ja
0180;Stockholm;Johannes skola;Ja;Ja;Ja
0180;Stockholm;Jorielskolan;Ja;Ja;Ja
0180;Stockholm;Karlbergs skola;Ja;Ja;Ja
0180;Stockholm;Katarina Norra skola;Ja;Ja;Ja
0180;Stockholm;Katarina Södra skola;Ja;Ja;Ja
0180;Stockholm;Kista grundskola;Ja;Ja;Ja
0180;Stockholm;Kista International School;Ja;Ja;Ja
0180;Stockholm;Klastorpsskolan;Ja;Ja;Ja
0180;Stockholm;Knutbyskolan;Ja;Ja;Ja
0180;Stockholm;Konradsbergsskolan;Ja;Ja;Ja
0180;Stockholm;Kristinebergsskolan;Ja;Ja;Ja
0180;Stockholm;Kristna skolan;Ja;Ja;Ja
0180;Stockholm;Kristofferskolan, gr;Ja;Ja;Ja
0180;Stockholm;Kulturskolan Raketen;Ja;Ja;Ja
0180;Stockholm;Kungsholmens friskola;Ja;Ja;Ja
0180;Stockholm;Kungsholmens grundskola;Ja;Ja;Ja
0180;Stockholm;Kvarnbackaskolan;Ja;Ja;Ja
0180;Stockholm;Kvarnbyskolan;Ja;Ja;Ja
0180;Stockholm;Kvickenstorpsskolan;Ja;Ja;Ja
0180;Stockholm;Kämpetorpsskolan;Ja;Ja;Ja
0180;Stockholm;Lilla Adolf Fredriks skola;Ja;Ja;Ja
0180;Stockholm;Lilla Djurgårdsakademien;Ja;Ja;Ja
0180;Stockholm;Lilla Martinskolan;Ja;Ja;Ja
0180;Stockholm;Lillholmsskolan;Ja;Ja;Ja
0180;Stockholm;Loviselundsskolan;Ja;Ja;Ja
0180;Stockholm;Lugnets skola;Ja;Ja;Ja
0180;Stockholm;Lunaskolan Bromma;Ja;Ja;Ja
0180;Stockholm;Lundaskolan;Ja;Ja;Ja
0180;Stockholm;Långbrodalsskolan;Ja;Ja;Ja
0180;Stockholm;Magelungsskolan;Ja;Ja;Ja
0180;Stockholm;Magitaskolan;Ja;Ja;Ja
0180;Stockholm;Maltesholmsskolan;Ja;Ja;Ja
0180;Stockholm;Maria Elementarskola;Ja;Ja;Ja
0180;Stockholm;Mariaskolan;Ja;Ja;Ja
0180;Stockholm;Mariehällsskolan;Ja;Ja;Ja
0180;Stockholm;Martinskolan Söders waldorfskola;Ja;Ja;Ja
0180;Stockholm;Matteusskolan;Ja;Ja;Ja
0180;Stockholm;Midsommarkransens grundskola;Ja;Ja;Ja
0180;Stockholm;Montessori Mondial Kista;Ja;Ja;Ja
0180;Stockholm;Montessori Mondial Kungsholmen;Ja;Ja;Ja
0180;Stockholm;Montessori Mondial Mälarhöjden;Ja;Ja;Ja
0180;Stockholm;Musikskolan Lilla Akademien;Ja;Ja;Ja
0180;Stockholm;Mälarhöjdens skola;Ja;Ja;Ja
0180;Stockholm;Nockebyhovsskolan;Ja;Ja;Ja
0180;Stockholm;Norra Ängby skola;Ja;Ja;Ja
0180;Stockholm;Norrbyskolan;Ja;Ja;Ja
0180;Stockholm;Nya Elementar;Ja;Ja;Ja
0180;Stockholm;Nybohovsskolan;Ja;Ja;Ja
0180;Stockholm;Nälstaskolan;Ja;Ja;Ja
0180;Stockholm;Observatorielundens skola;Ja;Ja;Ja
0180;Stockholm;Olaus Petriskolan;Ja;Ja;Ja
0180;Stockholm;Olovslundsskolan;Ja;Ja;Ja
0180;Stockholm;Olympen Telefonplan;Ja;Ja;Ja
0180;Stockholm;Ormkärrsskolan;Ja;Ja;Ja
0180;Stockholm;Oxhagsskolan;Ja;Ja;Ja
0180;Stockholm;Pilgrimsskolan;Ja;Ja;Ja
0180;Stockholm;Profilskolan;Ja;Ja;Ja
0180;Stockholm;Raoul Wallenbergskolan Bromma;Ja;Ja;Ja
0180;Stockholm;Rinkebyskolan;Ja;Ja;Ja
0180;Stockholm;Rosholmen Education Academy AB;Ja;Ja;Ja
0180;Stockholm;Roslagstullsskolan;Ja;Ja;Ja
0180;Stockholm;Rågsveds grundskola;Ja;Ja;Ja
0180;Stockholm;Rålambshovsskolan;Ja;Ja;Ja
0180;Stockholm;Rödabergsskolan;Ja;Ja;Ja
0180;Stockholm;S:t Eriks Katolska Skola;Ja;Ja;Ja
0180;Stockholm;Sandåkraskolan;Ja;Ja;Ja
0180;Stockholm;Sjöstadsskolan;Ja;Ja;Ja
0180;Stockholm;Sjöviksskolan;Ja;Ja;Ja
0180;Stockholm;Sjöängsskolan;Ja;Ja;Ja
0180;Stockholm;Skanskvarnsskolan;Ja;Ja;Ja
0180;Stockholm;Skarpatorpsskolan;Ja;Ja;Ja
0180;Stockholm;Skarpnäcks skola;Ja;Ja;Ja
0180;Stockholm;Sköndalsskolan;Ja;Ja;Ja
0180;Stockholm;Skönstaholmsskolan;Ja;Ja;Ja
0180;Stockholm;Slättgårdsskolan;Ja;Ja;Ja
0180;Stockholm;Smedshagsskolan;Ja;Ja;Ja
0180;Stockholm;Smedslättsskolan;Ja;Ja;Ja
0180;Stockholm;Snösätraskolan;Ja;Ja;Ja
0180;Stockholm;Sofia skola;Ja;Ja;Ja
0180;Stockholm;Solbergaskolan;Ja;Ja;Ja
0180;Stockholm;Solhemsskolan;Ja;Ja;Ja
0180;Stockholm;Solhemsängens skola;Ja;Ja;Ja
0180;Stockholm;Stefanskolan;Ja;Ja;Ja
0180;Stockholm;Stockholm International Academy Hägersten;Ja;Ja;Ja
0180;Stockholm;Stockholms Montessoriskola Anne Frank;Ja;Ja;Ja
0180;Stockholm;Storkyrkoskolan;Ja;Ja;Ja
0180;Stockholm;Studemaskolan;Ja;Ja;Ja
0180;Stockholm;Sturebyskolan;Ja;Ja;Ja
0180;Stockholm;Sundbyskolan;Ja;Ja;Ja
0180;Stockholm;Sverigefinska skolan i Kista;Ja;Ja;Ja
